순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
74,000720,현대건설,"31,600","-300","-0.9","739,917","23,333,597,150","31,700","32,350","31,000","3,518,842,174,000","0.18","111,355,765","22,509,483","20.21",
75,034020,두산중공업,"13,450","100","0.8","9,356,008","123,152,733,400","13,350","14,000","12,400","3,404,749,153,450","0.18","253,141,201","18,636,506","7.36",
76,029780,삼성카드,"29,300","50","0.2","115,944","3,388,224,200","29,100","29,350","29,000","3,394,665,506,300","0.17","115,858,891","11,271,582","9.73",
77,293490,카카오게임즈,"44,750","-300","-0.7","807,867","35,936,340,850","44,500","45,400","44,000","3,297,108,802,750","0.17","73,678,409","369,034","0.50",
78,010140,삼성중공업,"5,200","-20","-0.4","1,552,547","8,044,271,310","5,180","5,220","5,150","3,276,000,000,000","0.17","630,000,000","93,669,923","14.87",
79,012750,에스원,"85,400","-700","-0.8","44,354","3,801,565,000","86,100","86,700","85,100","3,245,129,801,200","0.17","37,999,178","21,154,600","55.67",
80,012510,더존비즈온,"108,500","1,000","0.9","61,339","6,542,162,500","106,000","108,500","105,000","3,238,393,641,000","0.17","29,846,946","13,434,212","45.01",
81,128940,한미약품,"272,000","-6,500","-2.3","42,087","11,447,399,500","277,000","278,000","269,000","3,221,303,888,000","0.17","11,843,029","1,656,376","13.99",
82,005830,DB손해보험,"45,300","250","0.6","127,364","5,751,057,900","45,300","45,450","44,850","3,207,240,000,000","0.17","70,800,000","28,444,113","40.18",
83,078930,GS,"34,150","-50","-0.2","275,551","9,384,782,950","33,900","34,650","33,650","3,173,060,158,700","0.16","92,915,378","18,454,369","19.86",
84,004990,롯데지주,"29,450","-300","-1.0","88,884","2,615,162,300","29,500","29,800","29,100","3,089,577,029,650","0.16","104,909,237","11,720,817","11.17",
85,095700,제넥신,"127,000","1,000","0.8","679,771","84,303,408,000","122,000","127,500","120,900","3,081,072,451,000","0.16","24,260,413","2,432,343","10.03",
86,035760,CJ ENM,"139,500","2,200","1.6","87,618","12,062,825,800","136,200","139,800","135,600","3,059,116,983,000","0.16","21,929,154","4,504,639","20.54",
87,008770,호텔신라,"76,600","-600","-0.8","344,945","26,214,502,000","76,800","76,800","75,300","3,006,406,068,600","0.15","39,248,121","8,355,537","21.29",
88,005387,현대차2우B,"81,800","-2,100","-2.5","245,538","19,863,900,500","78,800","83,000","78,300","2,984,509,891,800","0.15","36,485,451","22,499,263","61.67",
89,016360,삼성증권,"33,100","200","0.6","391,731","12,836,041,350","32,700","33,100","32,400","2,955,830,000,000","0.15","89,300,000","22,660,725","25.38",
90,241560,두산밥캣,"29,350","-350","-1.2","577,190","16,802,603,100","29,400","29,500","28,500","2,942,313,022,100","0.15","100,249,166","21,452,076","21.40",
91,026960,동서,"29,350","-50","-0.2","116,232","3,371,690,300","29,400","29,650","28,300","2,926,195,000,000","0.15","99,700,000","5,542,888","5.56",
92,003410,쌍용양회,"5,720","90","1.6","880,967","4,997,913,000","5,630","5,720","5,620","2,882,076,883,400","0.15","503,859,595","14,505,790","2.88",
93,032500,케이엠더블유,"72,300","1,100","1.5","598,916","42,287,829,600","70,300","72,300","69,500","2,879,049,840,900","0.15","39,820,883","3,745,177","9.41",
94,000210,대림산업,"81,000","200","0.2","288,228","22,900,058,100","80,000","81,000","77,900","2,818,800,000,000","0.15","34,800,000","13,360,714","38.39",
95,007070,GS리테일,"36,550","600","1.7","617,475","22,532,165,750","36,200","36,950","35,600","2,814,350,000,000","0.14","77,000,000","12,405,891","16.11",
96,011790,SKC,"74,300","1,400","1.9","339,076","24,895,002,100","71,600","75,000","71,600","2,788,817,436,500","0.14","37,534,555","3,294,118","8.78",
97,036460,한국가스공사,"30,000","-1,450","-4.6","1,175,583","35,548,670,150","31,000","31,000","29,800","2,769,390,000,000","0.14","92,313,000","7,903,067","8.56",
98,263750,펄어비스,"208,400","1,900","0.9","41,532","8,478,927,700","206,500","208,400","200,900","2,725,840,740,000","0.14","13,079,850","3,003,003","22.96",
99,247540,에코프로비엠,"128,200","400","0.3","211,901","26,618,717,100","125,000","129,200","123,500","2,696,708,281,200","0.14","21,035,166","1,268,053","6.03",
100,006280,녹십자,"227,000","4,500","2.0","698,267","164,499,944,000","218,500","259,500","212,000","2,652,844,126,000","0.14","11,686,538","2,049,561","17.54",
101,023530,롯데쇼핑,"93,400","-2,100","-2.2","178,863","16,661,230,600","94,600","95,400","91,800","2,642,169,717,000","0.14","28,288,755","3,277,489","11.59",
